quiz_title,quiz_moduleid,attempt_id,userid,attemptnum,attempt_state,timestart,timefinish,sumgrades,slot,questionid,variant,behaviour,maxmark,minfraction,maxfraction,questionsummary,rightanswer,responsesummary,final_state,final_fraction,n_steps,first_step_time,last_step_time
Tutorial 12B - Infinite Series and Power Series,17944,436098,20540,3,finished,1750909497,1750912564,86.25000,4,203080,47,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{4^{5\,n}}{\left(2\,n+4\right)!}}\)",Seed: 875218609; ans1: 1 [score]; ans2: a[n+1]/a[n] [score]; ans3: 512/(2*n^2+11*n+15) [score]; ans4: 0 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T,Seed: 875218609; ans1: 1 [score]; ans2: a[n+1]/a[n] [score]; ans3: 1024/(2*n^(2)+16*n+30) [score]; ans4: 0 [score]; ans5: 2 [score]; prt1: # = 0.6 | prt1-1-T | prt1-2-T | prt1-3-F | prt1-5-T | prt1-4-F,gradedpartial,0.6000000,3,1750909497,1750912564
Tutorial 12B - Infinite Series and Power Series,17944,436098,20540,3,finished,1750909497,1750912564,86.25000,5,203081,13,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,\({\frac{8^{n}-5^{n}}{10^{n}}}\),"Seed: 1110035455; ans1: 1 [score]; ans2: sum(8^n/10^n,n,1,inf) [score]; ans3: sum(5^n/10^n,n,1,inf) [score]; ans4: 1 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T","Seed: 1110035455; ans1: 1 [score]; ans2: sum(8^(n)/10^(n),n,1,inf) [score]; ans3: sum(5^(n)/10^(n),n,1,inf) [score]; ans4: 1 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T",gradedright,1.0000000,4,1750909497,1750912564
Tutorial 12B - Infinite Series and Power Series,17944,436099,19892,1,finished,1750910899,1750912976,50.00000,1,203072,1,informationitem,0.0000000,0.0000000,1.0000000,$@NULL@$,$@NULL@$,$@NULL@$,finished,$@NULL@$,3,1750910899,1750912976
Tutorial 12B - Infinite Series and Power Series,17944,436099,19892,1,finished,1750910899,1750912976,50.00000,2,203078,2,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{x^{2\,n}}{\left(n+8\right)\,4^{n}}}\)",Seed: 1447245681; ans1: 1 [score]; ans2: abs(a[n+1])/abs(a[n]) = (abs(n+8)*x^2)/(4*abs(n+9)) [score]; ans4: x^2/4 [score]; ans5: 1 [score]; ans6: x > -2 and x < 2 [score]; ans7: 2 [score]; prt1: # = 1 | prt1-1-T | ATEquation_sides | prt1-2-T | prt1-5-T | prt1-4-T | prt1-6-T | prt1-7-T,"Seed: 1447245681; ans1: 1 [score]; ans2: limit(abs(a[n+1]/a[n]),n,inf)=limit((abs(n+8)/(4*(abs(n+9)))),n,inf)*x^2 [score]; ans4: (x^2)/4 [score]; ans5: 1 [score]; ans6: x>-2 and x<2 [score]; ans7: 2 [score]; prt1: [RUNTIME_ERROR] sign: sign of und is undefined.|apply: found %_TMP evaluates to 0.25 where an array was expected.
!",gaveup,$@NULL@$,3,1750910899,1750912976
Tutorial 12B - Infinite Series and Power Series,17944,436099,19892,1,finished,1750910899,1750912976,50.00000,3,203079,13,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{x^{n}}{{\left(2\,n+4\right)}^{n}}}\)","Seed: 315720925; ans1: 1 [score]; ans2: limit(abs(a[n]),n,inf) = limit(abs((x^n/(2*n+4)^n)^(1/n)),n,inf) [score]; ans3: limit(abs(a[n]),n,inf) = (limit(1/(2*n+4),n,inf))*abs(x) [score]; ans4: 0 [score]; ans5: 1 [score]; ans6: matrix([minf,inf]) [score]; ans7: inf [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | ATEquation_empty | prt1-8-T | prt1-5-T | prt1-4-T |  | prt1-6-T | prt1-7-T","Seed: 315720925; ans1: 1 [score]; ans2: limit(abs(a[n]),n,inf)=limit(abs(1/(2*n+4))^(1/n),n,inf)*x^(1/n) [score]; ans4: 0 [score]; ans5: 1 [score]; ans6: matrix([minf,inf]) [score]; ans7: inf [score]; prt1: !",gaveup,$@NULL@$,3,1750910899,1750912976
Tutorial 12B - Infinite Series and Power Series,17944,436099,19892,1,finished,1750910899,1750912976,50.00000,4,203080,15,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{3^{2\,n}}{\left(2\,n+1\right)!}}\)",Seed: 1651739091; ans1: 1 [score]; ans2: a[n+1]/a[n] [score]; ans3: 9/(4*n^2+10*n+6) [score]; ans4: 0 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T,Seed: 1651739091; ans1: 1 [score]; ans2: a[n+1]/a[n] [score]; ans3: 9/((2*n+3)*(2*n+2)) [score]; ans4: 0 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T,gradedright,1.0000000,3,1750910899,1750912976
Tutorial 12B - Infinite Series and Power Series,17944,436099,19892,1,finished,1750910899,1750912976,50.00000,5,203081,41,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,\({\frac{7^{n}-4^{n}}{9^{n}}}\),"Seed: 1016500746; ans1: 1 [score]; ans2: sum(7^n/9^n,n,1,inf) [score]; ans3: sum(4^n/9^n,n,1,inf) [score]; ans4: 1 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T","Seed: 1016500746; ans1: 1 [score]; ans2: sum((7^n/9^n),n,1,inf) [score]; ans3: sum((4^n/9^n),n,1,inf) [score]; ans4: 1 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T",gradedright,1.0000000,3,1750910899,1750912976
Tutorial 12B - Infinite Series and Power Series,17944,436104,20343,1,finished,1750915814,1750928280,71.25000,1,203072,1,informationitem,0.0000000,0.0000000,1.0000000,$@NULL@$,$@NULL@$,$@NULL@$,finished,$@NULL@$,3,1750915814,1750928280
Tutorial 12B - Infinite Series and Power Series,17944,436104,20343,1,finished,1750915814,1750928280,71.25000,2,203078,8,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{x^{2\,n}}{\left(n+4\right)\,2^{n}}}\)",Seed: 995324654; ans1: 1 [score]; ans2: abs(a[n+1])/abs(a[n]) = (abs(n+4)*x^2)/(2*abs(n+5)) [score]; ans4: x^2/2 [score]; ans5: 1 [score]; ans6: x > -sqrt(2) and x < sqrt(2) [score]; ans7: sqrt(2) [score]; prt1: # = 1 | prt1-1-T | ATEquation_sides | prt1-2-T | prt1-5-T | prt1-4-T | prt1-6-T | prt1-7-T,Seed: 995324654; ans1: 1 [score]; ans2: abs(a[n+1])/(a[n])=((x^2)*abs(n+4))/(abs(n+5)*2) [score]; ans4: (x^2)/2 [score]; ans5: 1 [score]; ans6: x>-sqrt(2) and x<sqrt(2) [score]; ans7: sqrt(2) [score]; prt1: # = 0.85 | prt1-1-T | ATEquation_default | prt1-2-F | prt1-5-T | prt1-4-T | prt1-6-T | prt1-7-T,gradedpartial,0.8500000,3,1750915814,1750928280
Tutorial 12B - Infinite Series and Power Series,17944,436104,20343,1,finished,1750915814,1750928280,71.25000,3,203079,4,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{x^{n}}{{\left(5\,n+2\right)}^{n}}}\)","Seed: 1373002349; ans1: 1 [score]; ans2: limit(abs(a[n]),n,inf) = limit(abs((x^n/(5*n+2)^n)^(1/n)),n,inf) [score]; ans3: limit(abs(a[n]),n,inf) = (limit(1/(5*n+2),n,inf))*abs(x) [score]; ans4: 0 [score]; ans5: 1 [score]; ans6: matrix([minf,inf]) [score]; ans7: inf [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | ATEquation_empty | prt1-8-T | prt1-5-T | prt1-4-T |  | prt1-6-T | prt1-7-T","Seed: 1373002349; ans1: 1 [score]; ans2: limit(abs(a[n]),n,inf)=limit(abs((x^n/(5*n+2)^n)^(1/n)),n,inf) [score]; ans3: limit(abs(a[n]),n,inf)=limit(1/(5*n+2),n,inf)*abs(x) [score]; ans4: 0 [score]; ans5: 1 [score]; ans6: matrix([minf,inf]) [score]; ans7: inf [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | ATEquation_empty | prt1-8-T | prt1-5-T | prt1-4-T |  | prt1-6-T | prt1-7-T",gradedright,1.0000000,4,1750915814,1750928280
Tutorial 12B - Infinite Series and Power Series,17944,436104,20343,1,finished,1750915814,1750928280,71.25000,4,203080,11,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{2^{n}}{\left(2\,n+4\right)!}}\)",Seed: 129464471; ans1: 1 [score]; ans2: a[n+1]/a[n] [score]; ans3: 1/(2*n^2+11*n+15) [score]; ans4: 0 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T,Seed: 129464471; ans1: 3 [score]; ans2: abs(a[n+1])/abs(a[n]) [score]; ans3: 2/(4*n^2+22*n+30) [score]; ans4: 0 [score]; ans5: 1 [score]; prt1: # = 0 | prt1-1-F,gradedwrong,0.0000000,4,1750915814,1750928280
Tutorial 12B - Infinite Series and Power Series,17944,436104,20343,1,finished,1750915814,1750928280,71.25000,5,203081,6,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,\({\frac{8^{n}+5^{n}}{11^{n}}}\),"Seed: 831932656; ans1: 1 [score]; ans2: sum(8^n/11^n,n,1,inf) [score]; ans3: sum(5^n/11^n,n,1,inf) [score]; ans4: 1 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T","Seed: 831932656; ans1: 1 [score]; ans2: sum(8^n/11^n,n,1,inf) [score]; ans3: sum(5^n/11^n,n,1,inf) [score]; ans4: 1 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T",gradedright,1.0000000,3,1750915814,1750928280
Tutorial 12B - Infinite Series and Power Series,17944,436108,20233,1,finished,1750918046,1750918065,0.00000,1,203072,1,informationitem,0.0000000,0.0000000,1.0000000,$@NULL@$,$@NULL@$,$@NULL@$,finished,$@NULL@$,3,1750918046,1750918065
Tutorial 12B - Infinite Series and Power Series,17944,436108,20233,1,finished,1750918046,1750918065,0.00000,2,203078,8,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{x^{2\,n}}{\left(n+4\right)\,2^{n}}}\)",Seed: 995324654; ans1: 1 [score]; ans2: abs(a[n+1])/abs(a[n]) = (abs(n+4)*x^2)/(2*abs(n+5)) [score]; ans4: x^2/2 [score]; ans5: 1 [score]; ans6: x > -sqrt(2) and x < sqrt(2) [score]; ans7: sqrt(2) [score]; prt1: # = 1 | prt1-1-T | ATEquation_sides | prt1-2-T | prt1-5-T | prt1-4-T | prt1-6-T | prt1-7-T,Seed: 995324654; prt1: !,gaveup,$@NULL@$,3,1750918046,1750918065
Tutorial 12B - Infinite Series and Power Series,17944,436108,20233,1,finished,1750918046,1750918065,0.00000,3,203079,19,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{x^{n}}{{\left(6\,n+3\right)}^{n}}}\)","Seed: 598357445; ans1: 1 [score]; ans2: limit(abs(a[n]),n,inf) = limit(abs((x^n/(6*n+3)^n)^(1/n)),n,inf) [score]; ans3: limit(abs(a[n]),n,inf) = (limit(1/(6*n+3),n,inf))*abs(x) [score]; ans4: 0 [score]; ans5: 1 [score]; ans6: matrix([minf,inf]) [score]; ans7: inf [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | ATEquation_empty | prt1-8-T | prt1-5-T | prt1-4-T |  | prt1-6-T | prt1-7-T",Seed: 598357445; prt1: !,gaveup,$@NULL@$,3,1750918046,1750918065
Tutorial 12B - Infinite Series and Power Series,17944,436108,20233,1,finished,1750918046,1750918065,0.00000,4,203080,30,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{4^{5\,n}}{\left(3\,n+2\right)!}}\)",Seed: 1841195445; ans1: 1 [score]; ans2: a[n+1]/a[n] [score]; ans3: 1024/(27*n^3+108*n^2+141*n+60) [score]; ans4: 0 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T,Seed: 1841195445; prt1: !,gaveup,$@NULL@$,3,1750918046,1750918065
Tutorial 12B - Infinite Series and Power Series,17944,436108,20233,1,finished,1750918046,1750918065,0.00000,5,203081,27,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,\({\frac{7^{n}+4^{n}}{9^{n}}}\),"Seed: 583806996; ans1: 1 [score]; ans2: sum(7^n/9^n,n,1,inf) [score]; ans3: sum(4^n/9^n,n,1,inf) [score]; ans4: 1 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T",Seed: 583806996; prt1: !,gaveup,$@NULL@$,3,1750918046,1750918065
Tutorial 12B - Infinite Series and Power Series,17944,436109,20233,2,finished,1750918116,1750919528,100.00000,1,203072,1,informationitem,0.0000000,0.0000000,1.0000000,$@NULL@$,$@NULL@$,$@NULL@$,finished,$@NULL@$,3,1750918116,1750919528
Tutorial 12B - Infinite Series and Power Series,17944,436109,20233,2,finished,1750918116,1750919528,100.00000,2,203078,16,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{x^{2\,n}}{\left(n+7\right)\,4^{n}}}\)",Seed: 985005944; ans1: 1 [score]; ans2: abs(a[n+1])/abs(a[n]) = (abs(n+7)*x^2)/(4*abs(n+8)) [score]; ans4: x^2/4 [score]; ans5: 1 [score]; ans6: x > -2 and x < 2 [score]; ans7: 2 [score]; prt1: # = 1 | prt1-1-T | ATEquation_sides | prt1-2-T | prt1-5-T | prt1-4-T | prt1-6-T | prt1-7-T,Seed: 985005944; ans1: 1 [score]; ans2: abs(a[n+1])/abs(a[n]) = (abs(n+7)*x^2)/(4*abs(n+8)) [score]; ans4: x^2/4 [score]; ans5: 1 [score]; ans6: x>-2 and x<2 [score]; ans7: 2 [score]; prt1: # = 1 | prt1-1-T | ATEquation_sides | prt1-2-T | prt1-5-T | prt1-4-T | prt1-6-T | prt1-7-T,gradedright,1.0000000,3,1750918116,1750919528
Tutorial 12B - Infinite Series and Power Series,17944,436109,20233,2,finished,1750918116,1750919528,100.00000,3,203079,8,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{x^{n}}{{\left(3\,n+4\right)}^{n}}}\)","Seed: 697174375; ans1: 1 [score]; ans2: limit(abs(a[n]),n,inf) = limit(abs((x^n/(3*n+4)^n)^(1/n)),n,inf) [score]; ans3: limit(abs(a[n]),n,inf) = (limit(1/(3*n+4),n,inf))*abs(x) [score]; ans4: 0 [score]; ans5: 1 [score]; ans6: matrix([minf,inf]) [score]; ans7: inf [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | ATEquation_empty | prt1-8-T | prt1-5-T | prt1-4-T |  | prt1-6-T | prt1-7-T","Seed: 697174375; ans1: 1 [score]; ans2: limit(abs(a[n]),n,inf) = limit(abs((x^n/(3*n+4)^n)^(1/n)),n,inf) [score]; ans3: limit(abs(a[n]),n,inf) = (limit(1/(3*n+4),n,inf))*abs(x) [score]; ans4: 0 [score]; ans5: 1 [score]; ans6: matrix([minf,inf]) [score]; ans7: inf [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | ATEquation_empty | prt1-8-T | prt1-5-T | prt1-4-T |  | prt1-6-T | prt1-7-T",gradedright,1.0000000,3,1750918116,1750919528
Tutorial 12B - Infinite Series and Power Series,17944,436109,20233,2,finished,1750918116,1750919528,100.00000,4,203080,43,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{4^{4\,n}}{\left(n+3\right)!}}\)",Seed: 388425398; ans1: 1 [score]; ans2: a[n+1]/a[n] [score]; ans3: 256/(n+4) [score]; ans4: 0 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T,Seed: 388425398; ans1: 1 [score]; ans2: a[n+1]/a[n] [score]; ans3: 256/(n+4) [score]; ans4: 0 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T,gradedright,1.0000000,3,1750918116,1750919528
Tutorial 12B - Infinite Series and Power Series,17944,436109,20233,2,finished,1750918116,1750919528,100.00000,5,203081,30,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,\({\frac{4^{n}-3^{n}}{7^{n}}}\),"Seed: 432133581; ans1: 1 [score]; ans2: sum(4^n/7^n,n,1,inf) [score]; ans3: sum(3^n/7^n,n,1,inf) [score]; ans4: 1 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T","Seed: 432133581; ans1: 1 [score]; ans2: sum(4^n/7^n,n,1,inf) [score]; ans3: sum(3^n/7^n,n,1,inf) [score]; ans4: 1 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T",gradedright,1.0000000,3,1750918116,1750919528
Tutorial 12B - Infinite Series and Power Series,17944,436110,20117,2,finished,1750918319,1750919890,90.50000,1,203072,1,informationitem,0.0000000,0.0000000,1.0000000,$@NULL@$,$@NULL@$,$@NULL@$,finished,$@NULL@$,3,1750918319,1750919890
Tutorial 12B - Infinite Series and Power Series,17944,436110,20117,2,finished,1750918319,1750919890,90.50000,2,203078,18,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{x^{2\,n}}{\left(n+6\right)\,3^{n}}}\)",Seed: 450447717; ans1: 1 [score]; ans2: abs(a[n+1])/abs(a[n]) = (abs(n+6)*x^2)/(3*abs(n+7)) [score]; ans4: x^2/3 [score]; ans5: 1 [score]; ans6: x > -sqrt(3) and x < sqrt(3) [score]; ans7: sqrt(3) [score]; prt1: # = 1 | prt1-1-T | ATEquation_sides | prt1-2-T | prt1-5-T | prt1-4-T | prt1-6-T | prt1-7-T,Seed: 450447717; ans1: 1 [score]; ans2: abs(a[n+1])/abs(a[n])=x^2*abs(n+6)/(3*abs(n+7)) [score]; ans4: x^2/3 [score]; ans5: 1 [score]; ans6: x<sqrt(3) and x>-sqrt(3) [score]; ans7: sqrt(3) [score]; prt1: # = 1 | prt1-1-T | ATEquation_sides | prt1-2-T | prt1-5-T | prt1-4-T | prt1-6-T | prt1-7-T,gradedright,1.0000000,4,1750918319,1750919890
Tutorial 12B - Infinite Series and Power Series,17944,436110,20117,2,finished,1750918319,1750919890,90.50000,3,203079,10,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{x^{n}}{{\left(4\,n+3\right)}^{n}}}\)","Seed: 720146230; ans1: 1 [score]; ans2: limit(abs(a[n]),n,inf) = limit(abs((x^n/(4*n+3)^n)^(1/n)),n,inf) [score]; ans3: limit(abs(a[n]),n,inf) = (limit(1/(4*n+3),n,inf))*abs(x) [score]; ans4: 0 [score]; ans5: 1 [score]; ans6: matrix([minf,inf]) [score]; ans7: inf [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | ATEquation_empty | prt1-8-T | prt1-5-T | prt1-4-T |  | prt1-6-T | prt1-7-T","Seed: 720146230; ans1: 1 [score]; ans2: limit(abs(a[n]),n,inf)=limit(abs(x^n/(4*n+3)^(n))^(1/n),n,inf) [score]; ans3: limit(abs(a[n]),n,inf)=(limit(1/(4*n+3),n,inf))*abs(x) [score]; ans4: 0 [score]; ans5: 1 [score]; ans6: matrix([-inf,inf]) [score]; ans7: inf [score]; prt1: # = 0.62 | prt1-1-T | ATEqualComAss (AlgEquiv-false)ATEquation_empty_fail. | prt1-2-F | ATEquation_empty | prt1-8-T | prt1-5-T | prt1-4-T | ATMatrix_wrongentries. | prt1-6-F",gradedpartial,0.6200000,3,1750918319,1750919890
Tutorial 12B - Infinite Series and Power Series,17944,436110,20117,2,finished,1750918319,1750919890,90.50000,4,203080,46,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{6^{2\,n}}{\left(2\,n+1\right)!}}\)",Seed: 1318407024; ans1: 1 [score]; ans2: a[n+1]/a[n] [score]; ans3: 18/(2*n^2+5*n+3) [score]; ans4: 0 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T,Seed: 1318407024; ans1: 1 [score]; ans2: a[n+1]/a[n] [score]; ans3: 36/(4*n^2+10*n+6) [score]; ans4: 0 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T,gradedright,1.0000000,4,1750918319,1750919890
Tutorial 12B - Infinite Series and Power Series,17944,436110,20117,2,finished,1750918319,1750919890,90.50000,5,203081,21,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,\({\frac{9^{n}-5^{n}}{10^{n}}}\),"Seed: 800846108; ans1: 1 [score]; ans2: sum(9^n/10^n,n,1,inf) [score]; ans3: sum(5^n/10^n,n,1,inf) [score]; ans4: 1 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T","Seed: 800846108; ans1: 1 [score]; ans2: sum(9^n/10^n,n,1,inf) [score]; ans3: sum(5^n/10^n,n,1,inf) [score]; ans4: 1 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T",gradedright,1.0000000,4,1750918319,1750919890
Tutorial 12B - Infinite Series and Power Series,17944,436111,20022,1,finished,1750918530,1750920173,50.00000,1,203072,1,informationitem,0.0000000,0.0000000,1.0000000,$@NULL@$,$@NULL@$,$@NULL@$,finished,$@NULL@$,3,1750918530,1750920173
Tutorial 12B - Infinite Series and Power Series,17944,436111,20022,1,finished,1750918530,1750920173,50.00000,2,203078,7,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{x^{2\,n}}{\left(n+7\right)\,3^{n}}}\)",Seed: 36699111; ans1: 1 [score]; ans2: abs(a[n+1])/abs(a[n]) = (abs(n+7)*x^2)/(3*abs(n+8)) [score]; ans4: x^2/3 [score]; ans5: 1 [score]; ans6: x > -sqrt(3) and x < sqrt(3) [score]; ans7: sqrt(3) [score]; prt1: # = 1 | prt1-1-T | ATEquation_sides | prt1-2-T | prt1-5-T | prt1-4-T | prt1-6-T | prt1-7-T,Seed: 36699111; ans1: 1 [score]; ans2: (abs(a[n+1]/a[n]))=(abs(x^2)*abs(n+7))/(3*abs(n+8)) [score]; ans4: abs(x^2/3) [score]; ans5: 1 [score]; ans6: x>-sqrt(3) and x<sqrt(3) [score]; ans7: sqrt(3) [score]; prt1: # = 1 | prt1-1-T | ATEquation_sides | prt1-2-T | prt1-5-T | prt1-4-T | prt1-6-T | prt1-7-T,gradedright,1.0000000,3,1750918530,1750920173
Tutorial 12B - Infinite Series and Power Series,17944,436111,20022,1,finished,1750918530,1750920173,50.00000,3,203079,12,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{x^{n}}{{\left(8\,n+2\right)}^{n}}}\)","Seed: 854006790; ans1: 1 [score]; ans2: limit(abs(a[n]),n,inf) = limit(abs((x^n/(8*n+2)^n)^(1/n)),n,inf) [score]; ans3: limit(abs(a[n]),n,inf) = (limit(1/(8*n+2),n,inf))*abs(x) [score]; ans4: 0 [score]; ans5: 1 [score]; ans6: matrix([minf,inf]) [score]; ans7: inf [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | ATEquation_empty | prt1-8-T | prt1-5-T | prt1-4-T |  | prt1-6-T | prt1-7-T",Seed: 854006790; ans1: 5 [score]; prt1: !,gaveup,$@NULL@$,3,1750918530,1750920173
Tutorial 12B - Infinite Series and Power Series,17944,436111,20022,1,finished,1750918530,1750920173,50.00000,4,203080,49,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{4^{4\,n}}{\left(n+4\right)!}}\)",Seed: 1469943181; ans1: 1 [score]; ans2: a[n+1]/a[n] [score]; ans3: 256/(n+5) [score]; ans4: 0 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T,Seed: 1469943181; ans1: 3 [score]; ans2: (abs(a[n+1]/a[n]))=256/abs(n+5) [score]; ans3: 256/inf [score]; ans4: 0 [score]; ans5: 2 [score]; prt1: # = 0 | prt1-1-F,gradedwrong,0.0000000,3,1750918530,1750920173
Tutorial 12B - Infinite Series and Power Series,17944,436111,20022,1,finished,1750918530,1750920173,50.00000,5,203081,28,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,\({\frac{6^{n}+5^{n}}{7^{n}}}\),"Seed: 1954586393; ans1: 1 [score]; ans2: sum(6^n/7^n,n,1,inf) [score]; ans3: sum(5^n/7^n,n,1,inf) [score]; ans4: 1 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T","Seed: 1954586393; ans1: 1 [score]; ans2: sum((6/7)^n,n,1,inf) [score]; ans3: sum((5/7)^n,n,1,inf) [score]; ans4: 1 [score]; ans5: 1 [score]; prt1: # = 1 | prt1-1-T | prt1-2-T | prt1-3-T | prt1-5-T | prt1-4-T",gradedright,1.0000000,3,1750918530,1750920173
Tutorial 12B - Infinite Series and Power Series,17944,436114,20127,1,finished,1750919392,1750921014,100.00000,1,203072,1,informationitem,0.0000000,0.0000000,1.0000000,$@NULL@$,$@NULL@$,$@NULL@$,finished,$@NULL@$,3,1750919392,1750921014
Tutorial 12B - Infinite Series and Power Series,17944,436114,20127,1,finished,1750919392,1750921014,100.00000,2,203078,2,dfexplicitvaildate,25.0000000,0.0000000,1.0000000,"\({\frac{x^{2\,n}}{\left(n+8\right)\,4^{n}}}\)",Seed: 1447245681; ans1: 1 [score]; ans2: abs(a[n+1])/abs(a[n]) = (abs(n+8)*x^2)/(4*abs(n+9)) [score]; ans4: x^2/4 [score]; ans5: 1 [score]; ans6: x > -2 and x < 2 [score]; ans7: 2 [score]; prt1: # = 1 | prt1-1-T | ATEquation_sides | prt1-2-T | prt1-5-T | prt1-4-T | prt1-6-T | prt1-7-T,Seed: 1447245681; ans1: 1 [score]; ans2: abs(a[n+1])/abs(a[n])=(x^2*abs(n+8))/(4*abs(n+9)) [score]; ans4: x^2/4 [score]; ans5: 1 [score]; ans6: x>-2 and x<2 [score]; ans7: 2 [score]; prt1: # = 1 | prt1-1-T | ATEquation_sides | prt1-2-T | prt1-5-T | prt1-4-T | prt1-6-T | prt1-7-T,gradedright,1.0000000,3,1750919392,1750921014
