quiz_title,quiz_moduleid,userid,rawgrade,rawgrademax,finalgrade,timemodified
Tutorial 1A - Integration Techniques,13441,14601,91.29412,100.00000,91.29412,1712998122
Tutorial 1A - Integration Techniques,13441,14604,66.92437,100.00000,66.92437,1713342150
Tutorial 1A - Integration Techniques,13441,14607,71.29412,100.00000,71.29412,1713550097
Tutorial 1A - Integration Techniques,13441,14609,0.00000,100.00000,0.00000,1721077208
Tutorial 1A - Integration Techniques,13441,14610,32.38655,100.00000,32.38655,1713707757
Tutorial 1A - Integration Techniques,13441,14565,77.04202,100.00000,77.04202,1713600322
Tutorial 1A - Integration Techniques,13441,14577,60.26891,100.00000,60.26891,1712787733
Tutorial 1A - Integration Techniques,13441,14592,73.10924,100.00000,73.10924,1712853126
Tutorial 1A - Integration Techniques,13441,14599,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14573,85.54622,100.00000,85.54622,1713003658
Tutorial 1A - Integration Techniques,13441,14575,69.94958,100.00000,69.94958,1712396294
Tutorial 1A - Integration Techniques,13441,14590,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14574,53.91597,100.00000,53.91597,1713639144
Tutorial 1A - Integration Techniques,13441,14782,53.05882,100.00000,53.05882,1713560364
Tutorial 1A - Integration Techniques,13441,14794,58.01681,100.00000,58.01681,1712600794
Tutorial 1A - Integration Techniques,13441,14799,66.62185,100.00000,66.62185,1713699349
Tutorial 1A - Integration Techniques,13441,14741,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14781,60.90756,100.00000,60.90756,1713705059
Tutorial 1A - Integration Techniques,13441,14790,57.98319,100.00000,57.98319,1715603886
Tutorial 1A - Integration Techniques,13441,14791,89.41176,100.00000,89.41176,1713196542
Tutorial 1A - Integration Techniques,13441,14798,83.05882,100.00000,83.05882,1712823544
Tutorial 1A - Integration Techniques,13441,14740,61.27731,100.00000,61.27731,1713693759
Tutorial 1A - Integration Techniques,13441,14746,59.59664,100.00000,59.59664,1713714976
Tutorial 1A - Integration Techniques,13441,14755,89.57983,100.00000,89.57983,1712912436
Tutorial 1A - Integration Techniques,13441,14779,2.85714,100.00000,2.85714,1721077213
Tutorial 1A - Integration Techniques,13441,14796,61.41176,100.00000,61.41176,1712518444
Tutorial 1A - Integration Techniques,13441,14756,79.19328,100.00000,79.19328,1713212576
Tutorial 1A - Integration Techniques,13441,14767,51.37815,100.00000,51.37815,1713516187
Tutorial 1A - Integration Techniques,13441,14773,61.94958,100.00000,61.94958,1713211887
Tutorial 1A - Integration Techniques,13441,14766,75.83193,100.00000,75.83193,1712813975
Tutorial 1A - Integration Techniques,13441,14795,79.19328,100.00000,79.19328,1713003678
Tutorial 1A - Integration Techniques,13441,14733,82.43697,100.00000,82.43697,1713340892
Tutorial 1A - Integration Techniques,13441,14793,74.62185,100.00000,74.62185,1713440180
Tutorial 1A - Integration Techniques,13441,14863,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14852,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14859,62.62185,100.00000,62.62185,1713182586
Tutorial 1A - Integration Techniques,13441,14862,86.25210,100.00000,86.25210,1713447120
Tutorial 1A - Integration Techniques,13441,14857,70.40336,100.00000,70.40336,1713718609
Tutorial 1A - Integration Techniques,13441,14861,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14840,75.57983,100.00000,75.57983,1712948344
Tutorial 1A - Integration Techniques,13441,14860,79.19328,100.00000,79.19328,1712564658
Tutorial 1A - Integration Techniques,13441,14830,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,15279,53.52941,100.00000,53.52941,1713467505
Tutorial 1A - Integration Techniques,13441,14858,55.05882,100.00000,55.05882,1712418481
Tutorial 1A - Integration Techniques,13441,14808,60.80672,100.00000,60.80672,1712741179
Tutorial 1A - Integration Techniques,13441,14814,20.16807,100.00000,20.16807,1721077215
Tutorial 1A - Integration Techniques,13441,14856,56.31933,100.00000,56.31933,1713258558
Tutorial 1A - Integration Techniques,13441,14934,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14938,54.75630,100.00000,54.75630,1713360550
Tutorial 1A - Integration Techniques,13441,14939,57.37815,100.00000,57.37815,1713547979
Tutorial 1A - Integration Techniques,13441,14940,59.91597,100.00000,59.91597,1713332123
Tutorial 1A - Integration Techniques,13441,14896,73.34454,100.00000,73.34454,1713264597
Tutorial 1A - Integration Techniques,13441,14926,61.69748,100.00000,61.69748,1712998743
Tutorial 1A - Integration Techniques,13441,14937,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14890,54.55462,100.00000,54.55462,1713175306
Tutorial 1A - Integration Techniques,13441,14909,91.93277,100.00000,91.93277,1713257028
Tutorial 1A - Integration Techniques,13441,14917,0.00000,100.00000,0.00000,1720516384
Tutorial 1A - Integration Techniques,13441,14930,41.59664,100.00000,41.59664,1721077216
Tutorial 1A - Integration Techniques,13441,14936,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14929,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14933,56.48739,100.00000,56.48739,1719403373
Tutorial 1A - Integration Techniques,13441,14932,74.48739,100.00000,74.48739,1713473163
Tutorial 1A - Integration Techniques,13441,14880,50.48739,100.00000,50.48739,1712416326
Tutorial 1A - Integration Techniques,13441,14927,69.98319,100.00000,69.98319,1713667738
Tutorial 1A - Integration Techniques,13441,14928,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14931,55.66387,100.00000,55.66387,1712779601
Tutorial 1A - Integration Techniques,13441,14879,72.20168,100.00000,72.20168,1713441553
Tutorial 1A - Integration Techniques,13441,15001,80.90756,100.00000,80.90756,1712422818
Tutorial 1A - Integration Techniques,13441,15002,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14963,55.46218,100.00000,55.46218,1713518124
Tutorial 1A - Integration Techniques,13441,14966,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14995,52.67227,100.00000,52.67227,1713195286
Tutorial 1A - Integration Techniques,13441,15000,73.02521,100.00000,73.02521,1713603966
Tutorial 1A - Integration Techniques,13441,14973,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14988,54.84034,100.00000,54.84034,1712748518
Tutorial 1A - Integration Techniques,13441,14991,0.00000,100.00000,0.00000,1721077207
Tutorial 1A - Integration Techniques,13441,14965,69.78151,100.00000,69.78151,1712860869
Tutorial 1A - Integration Techniques,13441,14979,84.40336,100.00000,84.40336,1713421735
Tutorial 1A - Integration Techniques,13441,14986,76.80672,100.00000,76.80672,1712944265
Tutorial 1A - Integration Techniques,13441,14948,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14974,61.79832,100.00000,61.79832,1712682306
Tutorial 1A - Integration Techniques,13441,14975,93.61345,100.00000,93.61345,1713194333
Tutorial 1A - Integration Techniques,13441,15008,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14038,62.33613,100.00000,62.33613,1713728027
Tutorial 1A - Integration Techniques,13441,14041,95.29412,100.00000,95.29412,1713544054
Tutorial 1A - Integration Techniques,13441,13990,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14036,65.12605,100.00000,65.12605,1712865904
Tutorial 1A - Integration Techniques,13441,14017,63.14286,100.00000,63.14286,1713293901
Tutorial 1A - Integration Techniques,13441,14023,50.58824,100.00000,50.58824,1713265288
Tutorial 1A - Integration Techniques,13441,14025,67.09244,100.00000,67.09244,1712810481
Tutorial 1A - Integration Techniques,13441,14040,84.87395,100.00000,84.87395,1713026023
Tutorial 1A - Integration Techniques,13441,15285,4.00000,100.00000,4.00000,1721077206
Tutorial 1A - Integration Techniques,13441,13995,52.16807,100.00000,52.16807,1712827331
Tutorial 1A - Integration Techniques,13441,14002,61.05882,100.00000,61.05882,1712870161
Tutorial 1A - Integration Techniques,13441,14006,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14039,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14037,55.83193,100.00000,55.83193,1713473445
Tutorial 1A - Integration Techniques,13441,14101,60.31933,100.00000,60.31933,1713185934
Tutorial 1A - Integration Techniques,13441,14114,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14120,50.85714,100.00000,50.85714,1712767519
Tutorial 1A - Integration Techniques,13441,14103,51.31092,100.00000,51.31092,1719312319
Tutorial 1A - Integration Techniques,13441,14108,73.14286,100.00000,73.14286,1713247093
Tutorial 1A - Integration Techniques,13441,14109,65.91597,100.00000,65.91597,1713272406
Tutorial 1A - Integration Techniques,13441,14110,20.00000,100.00000,20.00000,1714380009
Tutorial 1A - Integration Techniques,13441,14115,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14116,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14119,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14094,87.89916,100.00000,87.89916,1713523983
Tutorial 1A - Integration Techniques,13441,14100,77.34454,100.00000,77.34454,1726124178
Tutorial 1A - Integration Techniques,13441,14117,75.22689,100.00000,75.22689,1712831311
Tutorial 1A - Integration Techniques,13441,14090,67.56303,100.00000,67.56303,1713614735
Tutorial 1A - Integration Techniques,13441,14093,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14118,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14071,69.34454,100.00000,69.34454,1712921323
Tutorial 1A - Integration Techniques,13441,14079,70.28571,100.00000,70.28571,1713708472
Tutorial 1A - Integration Techniques,13441,14112,66.87395,100.00000,66.87395,1713480240
Tutorial 1A - Integration Techniques,13441,15276,73.73109,100.00000,73.73109,1713690299
Tutorial 1A - Integration Techniques,13441,14113,72.28571,100.00000,72.28571,1712667670
Tutorial 1A - Integration Techniques,13441,14054,64.67227,100.00000,64.67227,1713258375
Tutorial 1A - Integration Techniques,13441,14111,38.77311,100.00000,38.77311,1721077210
Tutorial 1A - Integration Techniques,13441,14049,70.01681,100.00000,70.01681,1713124043
Tutorial 1A - Integration Techniques,13441,14051,70.42017,100.00000,70.42017,1712903763
Tutorial 1A - Integration Techniques,13441,14145,30.85714,100.00000,30.85714,1719178475
Tutorial 1A - Integration Techniques,13441,14163,74.90756,100.00000,74.90756,1721077217
Tutorial 1A - Integration Techniques,13441,14174,64.57143,100.00000,64.57143,1713604527
Tutorial 1A - Integration Techniques,13441,14177,82.08403,100.00000,82.08403,1713288945
Tutorial 1A - Integration Techniques,13441,14156,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14175,55.94958,100.00000,55.94958,1713193531
Tutorial 1A - Integration Techniques,13441,14146,73.14286,100.00000,73.14286,1713535565
Tutorial 1A - Integration Techniques,13441,14178,90.08403,100.00000,90.08403,1713560650
Tutorial 1A - Integration Techniques,13441,14139,0.00000,100.00000,0.00000,1721077210
Tutorial 1A - Integration Techniques,13441,14176,77.22689,100.00000,77.22689,1713254698
Tutorial 1A - Integration Techniques,13441,14128,72.20168,100.00000,72.20168,1713217768
Tutorial 1A - Integration Techniques,13441,14131,77.81513,100.00000,77.81513,1713219746
Tutorial 1A - Integration Techniques,13441,14185,77.47899,100.00000,77.47899,1713601543
Tutorial 1A - Integration Techniques,13441,14208,100.00000,100.00000,100.00000,1712942200
Tutorial 1A - Integration Techniques,13441,14198,54.52101,100.00000,54.52101,1712776732
Tutorial 1A - Integration Techniques,13441,14201,79.02521,100.00000,79.02521,1713551425
Tutorial 1A - Integration Techniques,13441,14247,53.37815,100.00000,53.37815,1713186358
Tutorial 1A - Integration Techniques,13441,14249,0.00000,100.00000,0.00000,1713202532
Tutorial 1A - Integration Techniques,13441,14253,73.89916,100.00000,73.89916,1713035315
Tutorial 1A - Integration Techniques,13441,14243,62.45378,100.00000,62.45378,1721077217
Tutorial 1A - Integration Techniques,13441,14252,79.86555,100.00000,79.86555,1712791058
Tutorial 1A - Integration Techniques,13441,14254,60.28571,100.00000,60.28571,1712841928
Tutorial 1A - Integration Techniques,13441,14220,64.92437,100.00000,64.92437,1712839170
Tutorial 1A - Integration Techniques,13441,14229,63.34454,100.00000,63.34454,1712687774
Tutorial 1A - Integration Techniques,13441,14230,69.36134,100.00000,69.36134,1712673968
Tutorial 1A - Integration Techniques,13441,14256,64.65546,100.00000,64.65546,1712739352
Tutorial 1A - Integration Techniques,13441,14255,91.76471,100.00000,91.76471,1712817093
Tutorial 1A - Integration Techniques,13441,14193,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14199,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14200,78.52101,100.00000,78.52101,1713451916
Tutorial 1A - Integration Techniques,13441,15284,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14327,0.00000,100.00000,0.00000,1720462528
Tutorial 1A - Integration Techniques,13441,14280,57.73109,100.00000,57.73109,1713603332
Tutorial 1A - Integration Techniques,13441,14298,94.78992,100.00000,94.78992,1712823540
Tutorial 1A - Integration Techniques,13441,14324,74.48739,100.00000,74.48739,1728162011
Tutorial 1A - Integration Techniques,13441,14326,73.00840,100.00000,73.00840,1714643572
Tutorial 1A - Integration Techniques,13441,14292,59.94958,100.00000,59.94958,1713201892
Tutorial 1A - Integration Techniques,13441,14317,85.07563,100.00000,85.07563,1712824027
Tutorial 1A - Integration Techniques,13441,14321,90.11765,100.00000,90.11765,1713094091
Tutorial 1A - Integration Techniques,13441,14322,74.28571,100.00000,74.28571,1712736135
Tutorial 1A - Integration Techniques,13441,14329,53.41176,100.00000,53.41176,1712399915
Tutorial 1A - Integration Techniques,13441,14278,86.58824,100.00000,86.58824,1713174905
Tutorial 1A - Integration Techniques,13441,14328,53.21008,100.00000,53.21008,1712562265
Tutorial 1A - Integration Techniques,13441,14306,66.70588,100.00000,66.70588,1713079296
Tutorial 1A - Integration Techniques,13441,14273,73.98319,100.00000,73.98319,1712754846
Tutorial 1A - Integration Techniques,13441,14276,54.92437,100.00000,54.92437,1713174973
Tutorial 1A - Integration Techniques,13441,14281,69.31092,100.00000,69.31092,1713478547
Tutorial 1A - Integration Techniques,13441,14282,60.77311,100.00000,60.77311,1712772994
Tutorial 1A - Integration Techniques,13441,14285,61.41176,100.00000,61.41176,1712748411
Tutorial 1A - Integration Techniques,13441,14345,72.97479,100.00000,72.97479,1712589523
Tutorial 1A - Integration Techniques,13441,14394,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14335,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14344,57.34454,100.00000,57.34454,1721077206
Tutorial 1A - Integration Techniques,13441,14377,69.10924,100.00000,69.10924,1713432944
Tutorial 1A - Integration Techniques,13441,14386,89.57983,100.00000,89.57983,1713029290
Tutorial 1A - Integration Techniques,13441,14388,76.84034,100.00000,76.84034,1712415639
Tutorial 1A - Integration Techniques,13441,14389,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14391,58.18487,100.00000,58.18487,1713431970
Tutorial 1A - Integration Techniques,13441,14393,75.12605,100.00000,75.12605,1721077210
Tutorial 1A - Integration Techniques,13441,14350,78.01681,100.00000,78.01681,1712921161
Tutorial 1A - Integration Techniques,13441,14343,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14372,0.00000,100.00000,0.00000,1721077202
Tutorial 1A - Integration Techniques,13441,14387,74.84034,100.00000,74.84034,1713654088
Tutorial 1A - Integration Techniques,13441,14392,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14330,76.87395,100.00000,76.87395,1713039405
Tutorial 1A - Integration Techniques,13441,14351,87.05882,100.00000,87.05882,1713433563
Tutorial 1A - Integration Techniques,13441,14363,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14364,94.78992,100.00000,94.78992,1713544479
Tutorial 1A - Integration Techniques,13441,15269,90.94118,100.00000,90.94118,1713690496
Tutorial 1A - Integration Techniques,13441,14390,71.66387,100.00000,71.66387,1712792332
Tutorial 1A - Integration Techniques,13441,14435,54.55462,100.00000,54.55462,1712834323
Tutorial 1A - Integration Techniques,13441,14471,86.05042,100.00000,86.05042,1713179145
Tutorial 1A - Integration Techniques,13441,14485,7.05882,100.00000,7.05882,1713599560
Tutorial 1A - Integration Techniques,13441,14490,89.57983,100.00000,89.57983,1712748649
Tutorial 1A - Integration Techniques,13441,14434,32.48739,100.00000,32.48739,1713724919
Tutorial 1A - Integration Techniques,13441,14442,52.42017,100.00000,52.42017,1713087587
Tutorial 1A - Integration Techniques,13441,14469,79.05882,100.00000,79.05882,1713004974
Tutorial 1A - Integration Techniques,13441,14470,60.90756,100.00000,60.90756,1713191319
Tutorial 1A - Integration Techniques,13441,14489,78.68908,100.00000,78.68908,1713203090
Tutorial 1A - Integration Techniques,13441,14402,72.87395,100.00000,72.87395,1713023974
Tutorial 1A - Integration Techniques,13441,14404,57.63025,100.00000,57.63025,1713166036
Tutorial 1A - Integration Techniques,13441,14414,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14415,57.63025,100.00000,57.63025,1713702170
Tutorial 1A - Integration Techniques,13441,14433,60.67227,100.00000,60.67227,1713342424
Tutorial 1A - Integration Techniques,13441,14448,65.94958,100.00000,65.94958,1712746193
Tutorial 1A - Integration Techniques,13441,14455,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14456,70.20168,100.00000,70.20168,1713108073
Tutorial 1A - Integration Techniques,13441,14486,0.00000,100.00000,0.00000,1721077207
Tutorial 1A - Integration Techniques,13441,14487,60.06723,100.00000,60.06723,1720165201
Tutorial 1A - Integration Techniques,13441,14488,64.77311,100.00000,64.77311,1712597635
Tutorial 1A - Integration Techniques,13441,14506,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14535,54.48739,100.00000,54.48739,1713613101
Tutorial 1A - Integration Techniques,13441,14559,50.16807,100.00000,50.16807,1712498870
Tutorial 1A - Integration Techniques,13441,14521,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14522,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14534,57.84874,100.00000,57.84874,1713353927
Tutorial 1A - Integration Techniques,13441,14549,63.19328,100.00000,63.19328,1713120617
Tutorial 1A - Integration Techniques,13441,14558,86.05042,100.00000,86.05042,1720375709
Tutorial 1A - Integration Techniques,13441,14563,73.76471,100.00000,73.76471,1713260056
Tutorial 1A - Integration Techniques,13441,14499,88.40336,100.00000,88.40336,1712433207
Tutorial 1A - Integration Techniques,13441,14514,55.02521,100.00000,55.02521,1720438924
Tutorial 1A - Integration Techniques,13441,14531,53.63025,100.00000,53.63025,1721077203
Tutorial 1A - Integration Techniques,13441,14532,73.19328,100.00000,73.19328,1713091538
Tutorial 1A - Integration Techniques,13441,14533,92.94118,100.00000,92.94118,1712744226
Tutorial 1A - Integration Techniques,13441,14540,60.92437,100.00000,60.92437,1713518371
Tutorial 1A - Integration Techniques,13441,14541,53.88235,100.00000,53.88235,1712753486
Tutorial 1A - Integration Techniques,13441,14557,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14560,80.87395,100.00000,80.87395,1713362317
Tutorial 1A - Integration Techniques,13441,14561,47.71429,100.00000,47.71429,1713697599
Tutorial 1A - Integration Techniques,13441,14562,80.20168,100.00000,80.20168,1713411423
Tutorial 1A - Integration Techniques,13441,14637,60.28571,100.00000,60.28571,1713688952
Tutorial 1A - Integration Techniques,13441,14642,50.90756,100.00000,50.90756,1713000927
Tutorial 1A - Integration Techniques,13441,14645,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14564,60.10084,100.00000,60.10084,1712651462
Tutorial 1A - Integration Techniques,13441,14572,76.63866,100.00000,76.63866,1713622210
Tutorial 1A - Integration Techniques,13441,14584,56.45378,100.00000,56.45378,1721077217
Tutorial 1A - Integration Techniques,13441,14588,100.00000,100.00000,100.00000,1712687751
Tutorial 1A - Integration Techniques,13441,14594,37.84874,100.00000,37.84874,1719426674
Tutorial 1A - Integration Techniques,13441,14595,64.43697,100.00000,64.43697,1713016444
Tutorial 1A - Integration Techniques,13441,14598,54.77311,100.00000,54.77311,1712914866
Tutorial 1A - Integration Techniques,13441,14611,90.28571,100.00000,90.28571,1713035173
Tutorial 1A - Integration Techniques,13441,14613,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14621,66.20168,100.00000,66.20168,1712839976
Tutorial 1A - Integration Techniques,13441,14622,53.34454,100.00000,53.34454,1713298971
Tutorial 1A - Integration Techniques,13441,14630,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14636,69.61345,100.00000,69.61345,1712830348
Tutorial 1A - Integration Techniques,13441,14638,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14639,66.55462,100.00000,66.55462,1713602238
Tutorial 1A - Integration Techniques,13441,14640,50.23529,100.00000,50.23529,1713181983
Tutorial 1A - Integration Techniques,13441,14641,83.05882,100.00000,83.05882,1713704438
Tutorial 1A - Integration Techniques,13441,14643,64.45378,100.00000,64.45378,1719857749
Tutorial 1A - Integration Techniques,13441,14644,68.80672,100.00000,68.80672,1712864353
Tutorial 1A - Integration Techniques,13441,14648,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14654,0.00000,100.00000,0.00000,1721077202
Tutorial 1A - Integration Techniques,13441,14659,58.89076,100.00000,58.89076,1713432789
Tutorial 1A - Integration Techniques,13441,14681,69.51261,100.00000,69.51261,1713560329
Tutorial 1A - Integration Techniques,13441,14688,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14699,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14709,59.12605,100.00000,59.12605,1719816389
Tutorial 1A - Integration Techniques,13441,14710,95.96639,100.00000,95.96639,1713126616
Tutorial 1A - Integration Techniques,13441,14721,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14726,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14727,76.47059,100.00000,76.47059,1712850864
Tutorial 1A - Integration Techniques,13441,14728,57.63025,100.00000,57.63025,1712584877
Tutorial 1A - Integration Techniques,13441,14729,62.45378,100.00000,62.45378,1713004120
Tutorial 1A - Integration Techniques,13441,14730,68.26891,100.00000,68.26891,1713594914
Tutorial 1A - Integration Techniques,13441,15277,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14731,52.99160,100.00000,52.99160,1713207734
Tutorial 1A - Integration Techniques,13441,14650,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14653,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14658,56.57143,100.00000,56.57143,1712730405
Tutorial 1A - Integration Techniques,13441,14668,55.41176,100.00000,55.41176,1721077217
Tutorial 1A - Integration Techniques,13441,14679,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14680,70.42017,100.00000,70.42017,1713348349
Tutorial 1A - Integration Techniques,13441,14687,0.00000,100.00000,0.00000,1721077216
Tutorial 1A - Integration Techniques,13441,14697,55.63025,100.00000,55.63025,1712748068
Tutorial 1A - Integration Techniques,13441,14698,65.69748,100.00000,65.69748,1712814435
Tutorial 1A - Integration Techniques,13441,14708,88.23529,100.00000,88.23529,1712729455
Tutorial 1A - Integration Techniques,13441,14717,70.18487,100.00000,70.18487,1712913176
Tutorial 1A - Integration Techniques,13441,14718,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14720,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14722,72.40336,100.00000,72.40336,1712816990
Tutorial 1A - Integration Techniques,13441,14723,63.22689,100.00000,63.22689,1713164602
Tutorial 1A - Integration Techniques,13441,14724,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,15102,55.31092,100.00000,55.31092,1712506716
Tutorial 1A - Integration Techniques,13441,14725,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14655,84.23529,100.00000,84.23529,1712789903
Tutorial 1A - Integration Techniques,13441,14656,62.36975,100.00000,62.36975,1713214836
Tutorial 1A - Integration Techniques,13441,14657,52.84034,100.00000,52.84034,1712570955
Tutorial 1A - Integration Techniques,13441,14666,62.45378,100.00000,62.45378,1713296898
Tutorial 1A - Integration Techniques,13441,14667,20.70588,100.00000,20.70588,1721077212
Tutorial 1A - Integration Techniques,13441,14670,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14675,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14676,60.03361,100.00000,60.03361,1713692882
Tutorial 1A - Integration Techniques,13441,14677,54.06723,100.00000,54.06723,1713725974
Tutorial 1A - Integration Techniques,13441,14678,$@NULL@$,100.00000,$@NULL@$,$@NULL@$
Tutorial 1A - Integration Techniques,13441,14696,0.00000,100.00000,0.00000,1715770451
Tutorial 1A - Integration Techniques,13441,14705,72.30252,100.00000,72.30252,1712936153
Tutorial 1A - Integration Techniques,13441,14707,69.86555,100.00000,69.86555,1713689146
Tutorial 1A - Integration Techniques,13441,14715,53.79832,100.00000,53.79832,1713279800
Tutorial 1A - Integration Techniques,13441,15172,36.20168,100.00000,36.20168,1721077214
Tutorial 1A - Integration Techniques,13441,14716,72.23529,100.00000,72.23529,1712940702
Tutorial 1A - Integration Techniques,13441,14719,65.69748,100.00000,65.69748,1721077205
Tutorial 1A - Integration Techniques,13441,14664,67.63025,100.00000,67.63025,1712930368
Tutorial 1A - Integration Techniques,13441,14665,72.97479,100.00000,72.97479,1712490719
Tutorial 1A - Integration Techniques,13441,14673,59.63025,100.00000,59.63025,1713288749
Tutorial 1A - Integration Techniques,13441,14674,88.28571,100.00000,88.28571,1712698273
Tutorial 1A - Integration Techniques,13441,14685,64.48739,100.00000,64.48739,1712780693
Tutorial 1A - Integration Techniques,13441,14691,90.78992,100.00000,90.78992,1721077204
